mother_id,n_children,lat,lon,geometry,creche_mais_proxima,distancia_metros
mother_0004276,1,-4.887609389163956,-43.37337883041824,POINT (-43.37337883041824 -4.887609389163956),Centro de Educação Infantil Vereador Catule Municipal,1217.7870982370528
mother_0004277,1,-4.879874303942779,-43.34817067734228,POINT (-43.34817067734228 -4.879874303942779),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,524.273430044326
mother_0004278,1,-4.843078327506215,-43.355948820086205,POINT (-43.355948820086205 -4.843078327506215),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,696.0433167176654
mother_0004279,1,-4.873560788584572,-43.33167888388834,POINT (-43.33167888388834 -4.873560788584572),Centro de Educação Infantil Engenho Dagua Municipal,1558.6445552693629
mother_0004280,1,-4.836586984444123,-43.33830818600705,POINT (-43.33830818600705 -4.836586984444123),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1595.2084794513446
mother_0004281,1,-4.860572583705023,-43.33922305595031,POINT (-43.33922305595031 -4.860572583705023),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1429.9831503034711
mother_0004282,1,-4.816668167216886,-43.35379508274182,POINT (-43.35379508274182 -4.816668167216886),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0004283,1,-4.85342276098439,-43.37480329981268,POINT (-43.37480329981268 -4.85342276098439),Centro de Educação Infantil Marcelo Dino Municipal,1246.6090464112256
mother_0004284,1,-4.888005641521948,-43.356857362890246,POINT (-43.356857362890246 -4.888005641521948),Escola Municipal São Raimundo Municipal,832.6723780195356
mother_0004285,1,-4.863963504433864,-43.344745443650694,POINT (-43.344745443650694 -4.863963504433864),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,319.5408877900313
mother_0004286,2,-4.8842728378074165,-43.368526602905426,POINT (-43.368526602905426 -4.8842728378074165),Centro de Educação Infantil Vereador Catule Municipal,688.7334938219694
mother_0004287,1,-4.877189358238944,-43.38304500878381,POINT (-43.38304500878381 -4.877189358238944),Centro de Educação Infantil Rosina Municipal,1747.0045991247114
mother_0004288,1,-4.881066900180358,-43.37207540029922,POINT (-43.37207540029922 -4.881066900180358),Centro de Educação Infantil Rosina Municipal,780.4198815484762
mother_0004289,1,-4.8946691917224685,-43.35425262299773,POINT (-43.35425262299773 -4.8946691917224685),Escola Municipal São Raimundo Municipal,299.8249223099201
mother_0004290,1,-4.837816306695269,-43.34464640054895,POINT (-43.34464640054895 -4.837816306695269),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,985.9696673054215
mother_0004291,2,-4.887153834012192,-43.347244595097024,POINT (-43.347244595097024 -4.887153834012192),Escola Municipal São Raimundo Municipal,1341.1142890906497
mother_0004292,2,-4.832494857758346,-43.3585512872171,POINT (-43.3585512872171 -4.832494857758346),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1377.713682579149
mother_0004293,1,-4.847100173058082,-43.36414464840875,POINT (-43.36414464840875 -4.847100173058082),Centro de Educação Infantil Vila Arias Municipal,445.4443706929344
mother_0004294,1,-4.887895794009072,-43.37369035808255,POINT (-43.37369035808255 -4.887895794009072),Centro de Educação Infantil Vereador Catule Municipal,1217.7870982370528
mother_0004295,1,-4.86168448843076,-43.35997379331635,POINT (-43.35997379331635 -4.86168448843076),Jardim de Infancia Gentilzinho Municipal,1074.214388760716
mother_0004296,1,-4.874608872313545,-43.3519770146798,POINT (-43.3519770146798 -4.874608872313545),Escola Comunitaria Teresinha Brito Pinheiro Municipal,650.9278160906631
mother_0004297,1,-4.87256697728956,-43.372223431228115,POINT (-43.372223431228115 -4.87256697728956),Centro de Educação Infantil Rosina Municipal,423.1641043865017
mother_0004298,1,-4.896358270453746,-43.35405238365606,POINT (-43.35405238365606 -4.896358270453746),Escola Municipal São Raimundo Municipal,421.8690115469316
mother_0004299,1,-4.877434131381096,-43.344615475518474,POINT (-43.344615475518474 -4.877434131381096),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,381.09320058450487
mother_0004300,2,-4.870028092455501,-43.347220477986774,POINT (-43.347220477986774 -4.870028092455501),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,800.7840269032154
mother_0004301,1,-4.870550755042471,-43.33953458393642,POINT (-43.33953458393642 -4.870550755042471),Centro de Educação Infantil Engenho Dagua Municipal,1501.0472398026118
mother_0004302,1,-4.864140600505478,-43.340929003224225,POINT (-43.340929003224225 -4.864140600505478),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,795.5838769758076
mother_0004303,2,-4.891825180783409,-43.331124895290834,POINT (-43.331124895290834 -4.891825180783409),Centro de Educação Infantil Vila Paraiso Municipal,477.6305914772816
mother_0004304,1,-4.863290689925892,-43.34844348118881,POINT (-43.34844348118881 -4.863290689925892),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,110.3241152970412
mother_0004305,1,-4.868670740877585,-43.356714442760875,POINT (-43.356714442760875 -4.868670740877585),Centro de Educação Infantil Lucrecia Carneiro Municipal,468.3683152255297
mother_0004306,1,-4.923922382592546,-43.349290285442926,POINT (-43.349290285442926 -4.923922382592546),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3539.292925114856
mother_0004307,1,-4.823194054432201,-43.355897999804185,POINT (-43.355897999804185 -4.823194054432201),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0004308,1,-4.8861771388625685,-43.36618288507466,POINT (-43.36618288507466 -4.8861771388625685),Centro de Educação Infantil Vereador Catule Municipal,879.6703836078311
mother_0004309,1,-4.865108645624165,-43.34954372742793,POINT (-43.34954372742793 -4.865108645624165),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,496.912646250456
mother_0004310,1,-4.900163028394717,-43.35207549538406,POINT (-43.35207549538406 -4.900163028394717),Unidade Escolar Municipal Francisco Dias Brandao Municipal,751.449233628781
mother_0004311,2,-4.880761051735457,-43.362133713427056,POINT (-43.362133713427056 -4.880761051735457),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,475.99992757122175
mother_0004312,1,-4.850841197484106,-43.35212936058395,POINT (-43.35212936058395 -4.850841197484106),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,518.2402622035977
mother_0004313,1,-4.858480360952953,-43.355086951311094,POINT (-43.355086951311094 -4.858480360952953),Jardim de Infancia Gentilzinho Municipal,784.6288114585489
mother_0004314,1,-4.875778417683981,-43.39033752039843,POINT (-43.39033752039843 -4.875778417683981),Escola Municipal José Gentil Rosa Municipal,1266.1469524578338
mother_0004315,1,-4.861650077342401,-43.348880711053496,POINT (-43.348880711053496 -4.861650077342401),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,286.9847897652069
mother_0004316,1,-4.874325357468774,-43.335208681754516,POINT (-43.335208681754516 -4.874325357468774),Centro de Educação Infantil Engenho Dagua Municipal,1516.4303493487314
mother_0004317,1,-4.872145159014305,-43.34181050352799,POINT (-43.34181050352799 -4.872145159014305),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1204.7236041248286
mother_0004318,1,-4.859529281036288,-43.34340478401437,POINT (-43.34340478401437 -4.859529281036288),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,654.7048084460748
mother_0004319,1,-4.864181895855315,-43.351011306354884,POINT (-43.351011306354884 -4.864181895855315),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,573.8828863754517
mother_0004320,1,-4.863333033455627,-43.32987674994108,POINT (-43.32987674994108 -4.863333033455627),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2469.3548581472196
mother_0004321,1,-4.858295470327648,-43.34637123552909,POINT (-43.34637123552909 -4.858295470327648),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,886.1774284942559
mother_0004322,1,-4.885991238389416,-43.3733674321074,POINT (-43.3733674321074 -4.885991238389416),Centro de Educação Infantil Vereador Catule Municipal,1004.1049109256735
mother_0004323,1,-4.864795516737962,-43.348896208656456,POINT (-43.348896208656456 -4.864795516737962),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,288.6998063301404
mother_0004324,1,-4.868002025313442,-43.357762180185226,POINT (-43.357762180185226 -4.868002025313442),Centro de Educação Infantil Lucrecia Carneiro Municipal,487.8617083466246
mother_0004325,1,-4.857892517450921,-43.332858249574436,POINT (-43.332858249574436 -4.857892517450921),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2291.1825776643614
mother_0004326,1,-4.886501321751659,-43.35342755786519,POINT (-43.35342755786519 -4.886501321751659),Escola Municipal São Raimundo Municipal,731.5209085377862
mother_0004327,1,-4.839493247949203,-43.35155784692527,POINT (-43.35155784692527 -4.839493247949203),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,683.4661078097092
mother_0004328,1,-4.921838163306122,-43.35456879601804,POINT (-43.35456879601804 -4.921838163306122),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3701.4059717356868
mother_0004329,2,-4.854476856939817,-43.34664135612331,POINT (-43.34664135612331 -4.854476856939817),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1237.208898793273
mother_0004330,1,-4.858049216091402,-43.350348745164446,POINT (-43.350348745164446 -4.858049216091402),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,915.4090498538384
mother_0004331,1,-4.867271213318536,-43.33059603974072,POINT (-43.33059603974072 -4.867271213318536),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2098.442735885873
mother_0004332,1,-4.86350912801894,-43.339249052785,POINT (-43.339249052785 -4.86350912801894),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1156.776481065403
mother_0004333,2,-4.8415405272196255,-43.34237890714844,POINT (-43.34237890714844 -4.8415405272196255),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,768.1318862407106
mother_0004334,1,-4.849601537577682,-43.371126602435076,POINT (-43.371126602435076 -4.849601537577682),Centro de Educação Infantil Marcelo Dino Municipal,1101.6475583402946
mother_0004335,1,-4.880543625528376,-43.3754512475269,POINT (-43.3754512475269 -4.880543625528376),Centro de Educação Infantil Rosina Municipal,767.131685630234
mother_0004336,1,-4.846053130174048,-43.3441624250995,POINT (-43.3441624250995 -4.846053130174048),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1008.0432538150149
mother_0004337,1,-4.82529288662454,-43.348840729778765,POINT (-43.348840729778765 -4.82529288662454),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2351.534191761466
mother_0004338,1,-4.847333337962312,-43.36243456347004,POINT (-43.36243456347004 -4.847333337962312),Centro de Educação Infantil Vila Arias Municipal,604.6156593406484
mother_0004339,1,-4.872595846207464,-43.36967744824989,POINT (-43.36967744824989 -4.872595846207464),Centro de Educação Infantil Rosina Municipal,500.61347020271523
mother_0004340,1,-4.899873064775051,-43.34773578628088,POINT (-43.34773578628088 -4.899873064775051),Unidade Escolar Municipal Francisco Dias Brandao Municipal,379.0470902527777
mother_0004341,2,-4.889960314113915,-43.3343336249164,POINT (-43.3343336249164 -4.889960314113915),Centro de Educação Infantil Vila Paraiso Municipal,1433.419211034722
mother_0004342,1,-4.855632792077143,-43.335342326789416,POINT (-43.335342326789416 -4.855632792077143),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1843.2967840344559
mother_0004343,1,-4.851491469187549,-43.371841182951286,POINT (-43.371841182951286 -4.851491469187549),Centro de Educação Infantil Marcelo Dino Municipal,1135.8378811958162
mother_0004344,1,-4.890725940726678,-43.34772871712525,POINT (-43.34772871712525 -4.890725940726678),Escola Municipal São Raimundo Municipal,1005.5412344399681
mother_0004345,1,-4.860412638553805,-43.34944901187137,POINT (-43.34944901187137 -4.860412638553805),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,480.27451584722206
mother_0004346,1,-4.84604428311414,-43.338402260487776,POINT (-43.338402260487776 -4.84604428311414),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1965.0428153645014
mother_0004347,2,-4.8540400887562685,-43.36440393831733,POINT (-43.36440393831733 -4.8540400887562685),Jardim de Infancia Gentilzinho Municipal,964.0717467946918
mother_0004348,2,-4.852451109177598,-43.36120673207684,POINT (-43.36120673207684 -4.852451109177598),Jardim de Infancia Gentilzinho Municipal,671.0991657354494
mother_0004349,1,-4.863524392042419,-43.35085616958976,POINT (-43.35085616958976 -4.863524392042419),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,498.72808458601145
mother_0004350,3,-4.8582117425430615,-43.35976984698342,POINT (-43.35976984698342 -4.8582117425430615),Jardim de Infancia Gentilzinho Municipal,687.7852503082727
mother_0004351,1,-4.866076513496744,-43.39100098658751,POINT (-43.39100098658751 -4.866076513496744),Escola Municipal José Gentil Rosa Municipal,919.0725361326035
mother_0004352,1,-4.883684167227968,-43.33792813544164,POINT (-43.33792813544164 -4.883684167227968),Centro de Educação Infantil Engenho Dagua Municipal,1180.9698149927754
mother_0004353,1,-4.871852187051011,-43.39185334371604,POINT (-43.39185334371604 -4.871852187051011),Escola Municipal José Gentil Rosa Municipal,673.0494045326035
mother_0004354,1,-4.870386946851385,-43.390168081182544,POINT (-43.390168081182544 -4.870386946851385),Escola Municipal José Gentil Rosa Municipal,471.99763664882363
mother_0004355,2,-4.884037076653053,-43.366923971472445,POINT (-43.366923971472445 -4.884037076653053),Centro de Educação Infantil Vereador Catule Municipal,651.6734835939593
mother_0004356,1,-4.87352427776839,-43.340717803423686,POINT (-43.340717803423686 -4.87352427776839),Centro de Educação Infantil Engenho Dagua Municipal,1278.1839763772468
mother_0004357,1,-4.862151635375374,-43.33080401684852,POINT (-43.33080401684852 -4.862151635375374),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2305.990655862202
mother_0004358,1,-4.863056057906657,-43.34338071628642,POINT (-43.34338071628642 -4.863056057906657),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,549.1731601778492
mother_0004359,1,-4.87334422622675,-43.36852540379756,POINT (-43.36852540379756 -4.87334422622675),Centro de Educação Infantil Rosina Municipal,577.9844769567145
mother_0004360,1,-4.849335137594001,-43.331154288102226,POINT (-43.331154288102226 -4.849335137594001),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2847.9068760990453
mother_0004361,1,-4.868201444366796,-43.384943702691785,POINT (-43.384943702691785 -4.868201444366796),Escola Municipal José Gentil Rosa Municipal,307.6882080624491
mother_0004362,1,-4.843030906059231,-43.336773958308434,POINT (-43.336773958308434 -4.843030906059231),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1883.0047281163029
mother_0004363,3,-4.850426613622907,-43.34556586309318,POINT (-43.34556586309318 -4.850426613622907),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1132.1790409835933
mother_0004364,1,-4.83202184608404,-43.339128769781574,POINT (-43.339128769781574 -4.83202184608404),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1707.2120198021748
mother_0004365,1,-4.835225945633003,-43.35145385649328,POINT (-43.35145385649328 -4.835225945633003),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1546.604092092886
mother_0004366,1,-4.867916129374131,-43.354652459607244,POINT (-43.354652459607244 -4.867916129374131),Centro de Educação Infantil Lucrecia Carneiro Municipal,1029.00025861936
mother_0004367,1,-4.851661621901352,-43.345572776338116,POINT (-43.345572776338116 -4.851661621901352),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,1333.7117754759702
mother_0004368,1,-4.872273399261935,-43.3321184794107,POINT (-43.3321184794107 -4.872273399261935),Centro de Educação Infantil Engenho Dagua Municipal,1872.594726521385
mother_0004369,1,-4.882640405149039,-43.342082445159534,POINT (-43.342082445159534 -4.882640405149039),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1232.3725803407995
mother_0004370,2,-4.867892681064521,-43.3243326221048,POINT (-43.3243326221048 -4.867892681064521),Centro de Educação Infantil Engenho Dagua Municipal,2599.9272771411224
mother_0004371,1,-4.866956918208335,-43.35851279057776,POINT (-43.35851279057776 -4.866956918208335),Centro de Educação Infantil Lucrecia Carneiro Municipal,608.9365022959394
mother_0004372,1,-4.8829642551567725,-43.36200246134435,POINT (-43.36200246134435 -4.8829642551567725),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,790.8844826009032
mother_0004373,1,-4.843728296591412,-43.346787001590535,POINT (-43.346787001590535 -4.843728296591412),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,594.9467751888051
mother_0004374,1,-4.883666583306052,-43.370187006103464,POINT (-43.370187006103464 -4.883666583306052),Centro de Educação Infantil Vereador Catule Municipal,543.66066590932
mother_0004375,1,-4.831086136260242,-43.365052231429495,POINT (-43.365052231429495 -4.831086136260242),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,886.5695678819077
mother_0004376,1,-4.85795008751484,-43.35370678146388,POINT (-43.35370678146388 -4.85795008751484),Jardim de Infancia Gentilzinho Municipal,768.7473331141042
mother_0004377,1,-4.886774241302496,-43.34999645770686,POINT (-43.34999645770686 -4.886774241302496),Escola Municipal São Raimundo Municipal,1104.6909820332555
mother_0004378,1,-4.836840206919674,-43.35293439651237,POINT (-43.35293439651237 -4.836840206919674),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1221.0916637010832
mother_0004379,2,-4.851791058287439,-43.33850139499299,POINT (-43.33850139499299 -4.851791058287439),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2418.219771575175
mother_0004380,2,-4.859829416915477,-43.35158898916705,POINT (-43.35158898916705 -4.859829416915477),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,802.7489221916693
mother_0004381,1,-4.874298302940879,-43.37219004013832,POINT (-43.37219004013832 -4.874298302940879),Centro de Educação Infantil Rosina Municipal,266.2508638079036
mother_0004382,1,-4.871974787597294,-43.35485091341023,POINT (-43.35485091341023 -4.871974787597294),Escola Comunitaria Teresinha Brito Pinheiro Municipal,551.7018016420438
mother_0004383,1,-4.864873622468646,-43.38712737331838,POINT (-43.38712737331838 -4.864873622468646),Escola Municipal José Gentil Rosa Municipal,400.20788925517195
mother_0004384,1,-4.901541334861001,-43.35304395493754,POINT (-43.35304395493754 -4.901541334861001),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1042.0661790796178
mother_0004385,1,-4.856966943277193,-43.34520806151071,POINT (-43.34520806151071 -4.856966943277193),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,905.6164505022463
mother_0004386,1,-4.830940916955816,-43.36353810946504,POINT (-43.36353810946504 -4.830940916955816),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1045.1676725985594
mother_0004387,1,-4.863976248385138,-43.333242840932016,POINT (-43.333242840932016 -4.863976248385138),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1853.396343642497
mother_0004388,1,-4.8887135747340835,-43.33086348719295,POINT (-43.33086348719295 -4.8887135747340835),Centro de Educação Infantil Vila Paraiso Municipal,1111.8849946566663
mother_0004389,1,-4.874583401675377,-43.33222450152189,POINT (-43.33222450152189 -4.874583401675377),Centro de Educação Infantil Engenho Dagua Municipal,931.0927412350331
mother_0004390,1,-4.843191774628947,-43.35514511295652,POINT (-43.35514511295652 -4.843191774628947),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,710.5074762027695
mother_0004391,1,-4.891673514492844,-43.35897982278466,POINT (-43.35897982278466 -4.891673514492844),Escola Municipal São Raimundo Municipal,674.2684326716993
mother_0004392,1,-4.859213497060157,-43.34111570943647,POINT (-43.34111570943647 -4.859213497060157),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,923.0574920336035
mother_0004393,1,-4.905271036468778,-43.34925364751938,POINT (-43.34925364751938 -4.905271036468778),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1084.7241869635202
mother_0004394,1,-4.876523946039713,-43.386319471382826,POINT (-43.386319471382826 -4.876523946039713),Centro de Educação Infantil Rosina Municipal,1714.2674606053074
mother_0004395,1,-4.858532393866548,-43.33751877696284,POINT (-43.33751877696284 -4.858532393866548),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1590.3547539773622
mother_0004396,1,-4.861377030996437,-43.34269507152966,POINT (-43.34269507152966 -4.861377030996437),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,695.1388359898561
mother_0004397,1,-4.879633662889264,-43.37713948819417,POINT (-43.37713948819417 -4.879633662889264),Centro de Educação Infantil Rosina Municipal,1084.2942632753088
mother_0004398,1,-4.8700013446453845,-43.34875950400296,POINT (-43.34875950400296 -4.8700013446453845),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,994.0640042718301
mother_0004399,1,-4.863303429405007,-43.36423796412078,POINT (-43.36423796412078 -4.863303429405007),Centro de Educação Infantil Lucrecia Carneiro Municipal,1021.8831541576894
mother_0004400,1,-4.921070267901453,-43.3487718317291,POINT (-43.3487718317291 -4.921070267901453),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2879.8734960637016
mother_0004401,1,-4.857236812319438,-43.345291426720856,POINT (-43.345291426720856 -4.857236812319438),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,905.6164505022463
mother_0004402,1,-4.854503618980794,-43.33018389275872,POINT (-43.33018389275872 -4.854503618980794),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2429.2443061420718
mother_0004403,1,-4.84054340874031,-43.359000003030644,POINT (-43.359000003030644 -4.84054340874031),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,851.4395988172033
mother_0004404,1,-4.861476741440673,-43.34434069168734,POINT (-43.34434069168734 -4.861476741440673),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,615.6280050138988
mother_0004405,1,-4.884190998295621,-43.3696446952525,POINT (-43.3696446952525 -4.884190998295621),Centro de Educação Infantil Vereador Catule Municipal,590.6106109909787
mother_0004406,1,-4.8675817729972595,-43.381285039723174,POINT (-43.381285039723174 -4.8675817729972595),Escola Municipal José Gentil Rosa Municipal,756.0903729677418
mother_0004407,1,-4.861392604740402,-43.34049226433753,POINT (-43.34049226433753 -4.861392604740402),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1083.035732428339
mother_0004408,1,-4.864350195387103,-43.35549871310868,POINT (-43.35549871310868 -4.864350195387103),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1050.6847152066557
mother_0004409,1,-4.878508032935438,-43.36862499357722,POINT (-43.36862499357722 -4.878508032935438),Centro de Educação Infantil Vereador Catule Municipal,251.39843850093422
mother_0004410,1,-4.885205357905661,-43.34207827338149,POINT (-43.34207827338149 -4.885205357905661),Escola Municipal São Raimundo Municipal,1779.7630044545692
mother_0004411,1,-4.849211312637827,-43.367395091089556,POINT (-43.367395091089556 -4.849211312637827),Centro de Educação Infantil Vila Arias Municipal,863.5716379049934
mother_0004412,1,-4.858115212949066,-43.352366970945795,POINT (-43.352366970945795 -4.858115212949066),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,921.213345798141
mother_0004413,1,-4.874551622530427,-43.358740377957226,POINT (-43.358740377957226 -4.874551622530427),Centro de Educação Infantil Lucrecia Carneiro Municipal,637.2686679771367
mother_0004414,1,-4.877284189467899,-43.376091323722186,POINT (-43.376091323722186 -4.877284189467899),Centro de Educação Infantil Rosina Municipal,844.7090178865535
mother_0004415,1,-4.8258712561707595,-43.34576945026971,POINT (-43.34576945026971 -4.8258712561707595),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2299.072024812655
mother_0004416,1,-4.850769370556239,-43.34216275098605,POINT (-43.34216275098605 -4.850769370556239),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1649.9164043147534
mother_0004417,1,-4.882810670054596,-43.337542246495424,POINT (-43.337542246495424 -4.882810670054596),Centro de Educação Infantil Engenho Dagua Municipal,1180.9698149927754
mother_0004418,1,-4.8810790875548795,-43.367611744995806,POINT (-43.367611744995806 -4.8810790875548795),Centro de Educação Infantil Vereador Catule Municipal,300.43989279624725
mother_0004419,1,-4.886475802737461,-43.3641354557567,POINT (-43.3641354557567 -4.886475802737461),Centro de Educação Infantil Vereador Catule Municipal,1089.6165985977036
mother_0004420,1,-4.846108829275644,-43.34998565423746,POINT (-43.34998565423746 -4.846108829275644),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,220.29092271484092
mother_0004421,1,-4.883038314422583,-43.358481711010896,POINT (-43.358481711010896 -4.883038314422583),Escola Municipal São Raimundo Municipal,1454.7865226048314
mother_0004422,1,-4.882195071195084,-43.342671751423346,POINT (-43.342671751423346 -4.882195071195084),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1232.3725803407995
mother_0004423,1,-4.8578166375938565,-43.352776910380186,POINT (-43.352776910380186 -4.8578166375938565),Jardim de Infancia Gentilzinho Municipal,932.0327923745548
mother_0004424,1,-4.862037719758161,-43.33982525561119,POINT (-43.33982525561119 -4.862037719758161),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1028.6411542003952
mother_0004425,1,-4.840228385637124,-43.35218227304372,POINT (-43.35218227304372 -4.840228385637124),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,573.7589385221914
mother_0004426,1,-4.87519615195745,-43.33381823453,POINT (-43.33381823453 -4.87519615195745),Centro de Educação Infantil Engenho Dagua Municipal,931.0927412350331
mother_0004427,2,-4.861404289910237,-43.35073848690403,POINT (-43.35073848690403 -4.861404289910237),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,624.4847031825155
mother_0004428,1,-4.8255708011056,-43.35758938635736,POINT (-43.35758938635736 -4.8255708011056),Escola Comunitaria Educandario Eva Silva Magalhaes Municipal,1385.563694272079
mother_0004429,1,-4.857769875263729,-43.3650783050575,POINT (-43.3650783050575 -4.857769875263729),Jardim de Infancia Gentilzinho Municipal,1031.2567503938453
mother_0004430,1,-4.8271997862696345,-43.337087627807755,POINT (-43.337087627807755 -4.8271997862696345),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2204.5997731390285
mother_0004431,1,-4.903153252891323,-43.354139060998,POINT (-43.354139060998 -4.903153252891323),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1211.5466563786906
mother_0004432,1,-4.855177141555304,-43.349482532477616,POINT (-43.349482532477616 -4.855177141555304),Jardim de Infancia Gentilzinho Municipal,1077.6169470592345
mother_0004433,1,-4.882483205228746,-43.37778397817843,POINT (-43.37778397817843 -4.882483205228746),Centro de Educação Infantil Rosina Municipal,1471.8688733828758
mother_0004434,1,-4.871581168139714,-43.3543344629282,POINT (-43.3543344629282 -4.871581168139714),Escola Comunitaria Teresinha Brito Pinheiro Municipal,826.0511448135599
mother_0004435,2,-4.9065278855394725,-43.35490901730319,POINT (-43.35490901730319 -4.9065278855394725),Unidade Escolar Municipal Francisco Dias Brandao Municipal,1627.093472439975
mother_0004436,1,-4.850520389811257,-43.36079765999404,POINT (-43.36079765999404 -4.850520389811257),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,667.365560712575
mother_0004437,1,-4.857522024124271,-43.37613620494562,POINT (-43.37613620494562 -4.857522024124271),Centro de Educação Infantil Marcelo Dino Municipal,1061.049568667609
mother_0004438,1,-4.879434189227587,-43.38445568767634,POINT (-43.38445568767634 -4.879434189227587),Centro de Educação Infantil Rosina Municipal,1747.0045991247114
mother_0004439,1,-4.921269520085529,-43.34998514668095,POINT (-43.34998514668095 -4.921269520085529),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3196.3911423879745
mother_0004440,2,-4.8756785105163605,-43.38145825897534,POINT (-43.38145825897534 -4.8756785105163605),Centro de Educação Infantil Rosina Municipal,1170.7382680154944
mother_0004441,1,-4.843043268432632,-43.33888253956,POINT (-43.33888253956 -4.843043268432632),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1674.5432460568368
